cab_type,pickup_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,pickup_coord,total_amount
1,2014-12-24 18:46:13.0000000,2,4.9000001,-73.983849,40.76199,POINT (-73.9838 40.762),18
1,2014-12-24 17:28:37.0000000,2,3.0999999,-73.963753,40.802814,POINT (-73.9638 40.8028),17
1,2014-12-24 19:05:54.0000000,2,03.2,-73.989449,40.757748,POINT (-73.9894 40.7577),18.85
1,2014-12-24 17:50:34.0000000,2,01.8,-73.982239,40.768551,POINT (-73.9822 40.7686),13.2
1,2014-12-24 17:11:26.0000000,2,01.3,-73.970444,40.758209,POINT (-73.9704 40.7582),10.8
1,2014-12-24 17:46:46.0000000,2,02.8,-73.978104,40.754585,POINT (-73.9781 40.7546),16.799999
1,2014-12-24 16:52:55.0000000,2,01.8,-73.973236,40.76358,POINT (-73.9732 40.7636),24.120001
1,2014-12-26 16:09:57.0000000,2,02.2,-73.981628,40.772663,POINT (-73.9816 40.7727),12.5
1,2014-12-24 18:15:45.0000000,2,10.4,-73.863647,40.7696,POINT (-73.8636 40.7696),34.5
1,2014-12-24 18:22:09.0000000,2,8.8999996,-73.979538,40.735561,POINT (-73.9795 40.7356),31.5
1,2014-12-24 17:23:39.0000000,2,6.4000001,-73.973289,40.678455,POINT (-73.9733 40.6785),33
1,2014-12-24 18:18:58.0000000,2,2.9000001,-73.991669,40.740856,POINT (-73.9917 40.7409),16.799999
1,2014-12-24 17:35:06.0000000,2,03.3,-73.983879,40.762325,POINT (-73.9839 40.7623),19.799999
1,2014-12-24 16:56:18.0000000,2,2.0999999,-73.978172,40.748554,POINT (-73.9782 40.7486),16.870001
1,2014-12-24 18:04:58.0000000,2,01.8,-73.981377,40.733234,POINT (-73.9814 40.7332),13.2
1,2014-12-24 19:03:29.0000000,2,0.69999999,-73.992905,40.724339,POINT (-73.9929 40.7243),07.5
1,2014-12-24 19:52:24.0000000,2,01.7,-73.978462,40.783035,POINT (-73.9785 40.783),12.5
1,2014-12-24 18:46:43.0000000,2,01.4,-73.955132,40.770073,POINT (-73.9551 40.7701),10.8
1,2014-12-24 19:22:15.0000000,2,01.8,-73.997169,40.742287,POINT (-73.9972 40.7423),12
1,2014-12-24 19:34:16.0000000,2,0.5,-73.976372,40.782413,POINT (-73.9764 40.7824),8
1,2014-12-26 16:25:51.0000000,2,01.5,-73.9879,40.732403,POINT (-73.9879 40.7324),13.8
1,2014-12-24 18:55:40.0000000,2,0.89999998,-74.002045,40.735538,POINT (-74.002 40.7355),8.3999996
1,2014-12-24 18:40:17.0000000,2,8.3999996,-73.978737,40.758381,POINT (-73.9787 40.7584),38.75
1,2014-12-24 16:54:38.0000000,2,4.3000002,-73.953255,40.782639,POINT (-73.9533 40.7826),17
1,2014-12-24 19:38:09.0000000,2,01.9,-73.979347,40.742172,POINT (-73.9793 40.7422),13.5
1,2014-12-26 16:30:51.0000000,2,8.6000004,-73.982201,40.731998,POINT (-73.9822 40.732),29
1,2014-12-24 17:05:15.0000000,2,02.3,-73.955711,40.768288,POINT (-73.9557 40.7683),15.6
1,2014-12-24 17:44:35.0000000,2,01.3,-73.958336,40.760475,POINT (-73.9583 40.7605),11
1,2014-12-26 17:06:42.0000000,2,01.4,-73.97123,40.761192,POINT (-73.9712 40.7612),11
1,2014-12-24 17:23:49.0000000,2,7.5999999,-73.989784,40.73682,POINT (-73.9898 40.7368),31.5
1,2014-12-24 17:37:48.0000000,2,01.7,-73.982277,40.774452,POINT (-73.9823 40.7745),13.8
1,2014-12-24 18:04:02.0000000,2,03.3,-73.983009,40.75647,POINT (-73.983 40.7565),19.799999
1,2014-12-24 18:28:55.0000000,2,1,-73.992859,40.741127,POINT (-73.9929 40.7411),09.5
1,2014-12-24 19:25:49.0000000,2,01.8,-73.992805,40.737259,POINT (-73.9928 40.7373),11.7
1,2014-12-24 16:58:20.0000000,2,02.3,-73.972298,40.794231,POINT (-73.9723 40.7942),14.4
1,2014-12-23 19:35:49.0000000,2,01.2,-73.99054,40.731327,POINT (-73.9905 40.7313),10.2
1,2014-12-24 19:33:12.0000000,2,4.0999999,-73.986732,40.71825,POINT (-73.9867 40.7183),18.5
1,2014-12-24 17:23:09.0000000,2,3.4000001,-73.975082,40.749905,POINT (-73.9751 40.7499),16
1,2014-12-26 17:22:07.0000000,2,0.69999999,-73.94812,40.778816,POINT (-73.9481 40.7788),8.3999996
1,2014-12-24 17:07:09.0000000,2,01.5,-73.980927,40.753319,POINT (-73.9809 40.7533),10
1,2014-12-24 19:23:00.0000000,2,0.89999998,-74.002144,40.746861,POINT (-74.0021 40.7469),7.8000002
1,2014-12-24 19:32:29.0000000,2,2.4000001,-73.970444,40.752449,POINT (-73.9704 40.7524),13.5
1,2014-12-24 18:13:21.0000000,2,2.0999999,-73.958763,40.774979,POINT (-73.9588 40.775),14.4
1,2014-12-26 17:04:10.0000000,2,2.9000001,-73.96048,40.766212,POINT (-73.9605 40.7662),17.5
1,2014-12-24 16:51:08.0000000,2,02.5,-73.985901,40.757908,POINT (-73.9859 40.7579),15
1,2014-12-24 17:27:02.0000000,2,6.4000001,-73.947449,40.78447,POINT (-73.9474 40.7845),27
1,2014-12-24 17:29:09.0000000,2,3.5999999,-73.993378,40.747147,POINT (-73.9934 40.7471),19.200001
1,2014-12-24 17:12:29.0000000,2,2,-73.986328,40.757744,POINT (-73.9863 40.7577),16.25
1,2014-12-24 18:50:48.0000000,2,01.1,-73.986404,40.726521,POINT (-73.9864 40.7265),9.6000004
1,2014-12-24 18:55:10.0000000,2,02.2,-73.981499,40.769421,POINT (-73.9815 40.7694),13
1,2014-12-25 21:40:20.0000000,2,01.5,-73.978462,40.752468,POINT (-73.9785 40.7525),13.2
1,2014-12-25 21:35:54.0000000,2,6.0999999,-73.950966,40.710354,POINT (-73.951 40.7104),25.799999
1,2014-12-24 22:05:48.0000000,2,02.8,-74.006088,40.72747,POINT (-74.0061 40.7275),15.6
1,2014-12-26 00:02:44.0000000,2,04.5,-73.978119,40.751938,POINT (-73.9781 40.7519),21.25
1,2014-12-24 20:06:14.0000000,2,7.9000001,-74.003914,40.733067,POINT (-74.0039 40.7331),31.799999
1,2014-12-25 22:48:26.0000000,2,01.3,-73.977859,40.753513,POINT (-73.9779 40.7535),11.4
1,2014-12-25 23:01:35.0000000,2,0.89999998,-73.99353,40.751369,POINT (-73.9935 40.7514),7.1999998
1,2014-12-24 23:56:13.0000000,2,0.80000001,-73.976433,40.780651,POINT (-73.9764 40.7807),7.1999998
1,2014-12-24 20:13:39.0000000,2,03.8,-73.981743,40.761349,POINT (-73.9817 40.7613),18.6
1,2014-12-24 21:24:38.0000000,2,3,-73.970345,40.754807,POINT (-73.9703 40.7548),15.6
1,2014-12-25 00:46:07.0000000,2,1,-73.972931,40.785301,POINT (-73.9729 40.7853),07.5
1,2014-12-25 20:17:38.0000000,2,01.1,-73.980682,40.742134,POINT (-73.9807 40.7421),9
1,2014-12-25 21:24:02.0000000,2,01.2,-74.003937,40.753098,POINT (-74.0039 40.7531),08.5
1,2014-12-24 20:10:25.0000000,2,2,-74.002625,40.739574,POINT (-74.0026 40.7396),13.2
1,2014-12-24 21:52:41.0000000,2,01.5,-73.983185,40.744629,POINT (-73.9832 40.7446),11.25
1,2014-12-24 21:27:24.0000000,2,02.3,-73.982155,40.775719,POINT (-73.9822 40.7757),11.4
1,2014-12-25 02:57:00.0000000,2,01.4,-74.002678,40.749863,POINT (-74.0027 40.7499),8
1,2014-12-25 22:54:20.0000000,2,5.1999998,-73.996826,40.714981,POINT (-73.9968 40.715),26.870001
1,2014-12-25 20:46:07.0000000,2,1,-73.98214,40.778996,POINT (-73.9821 40.779),9
1,2014-12-25 01:03:51.0000000,2,5.1999998,-73.987648,40.732449,POINT (-73.9876 40.7324),20.5
1,2014-12-24 20:45:11.0000000,2,01.1,-73.982628,40.764282,POINT (-73.9826 40.7643),8.3999996
1,2014-12-24 20:55:39.0000000,2,4.8000002,-73.990501,40.750595,POINT (-73.9905 40.7506),22.799999
1,2014-12-25 21:14:55.0000000,2,3.9000001,-73.997375,40.724182,POINT (-73.9974 40.7242),17.4
1,2014-12-24 20:23:02.0000000,2,6.1999998,-73.980499,40.783249,POINT (-73.9805 40.7832),24.5
1,2014-12-24 20:29:15.0000000,2,02.3,-74.008293,40.735874,POINT (-74.0083 40.7359),13.2
1,2014-12-25 00:20:15.0000000,2,01.1,-73.994408,40.724121,POINT (-73.9944 40.7241),10
1,2014-12-25 01:21:46.0000000,2,3,-73.988907,40.718681,POINT (-73.9889 40.7187),13.8
1,2014-12-25 03:04:28.0000000,2,5.1999998,-74.005936,40.743763,POINT (-74.0059 40.7438),22.799999
1,2014-12-25 00:16:34.0000000,2,01.3,-73.975189,40.761036,POINT (-73.9752 40.761),10.5
1,2014-12-24 21:37:33.0000000,2,01.3,-73.952209,40.776775,POINT (-73.9522 40.7768),9.1000004
1,2014-12-25 21:06:52.0000000,2,8.3000002,-73.954079,40.784466,POINT (-73.9541 40.7845),33
1,2014-12-25 20:23:02.0000000,2,03.2,-74.001869,40.719219,POINT (-74.0019 40.7192),27
1,2014-12-25 21:26:01.0000000,2,01.9,-73.986603,40.747677,POINT (-73.9866 40.7477),10
1,2014-12-25 20:45:12.0000000,2,03.5,-74.011917,40.709339,POINT (-74.0119 40.7093),16.200001
1,2014-12-24 20:36:32.0000000,2,3,-73.986519,40.750942,POINT (-73.9865 40.7509),17.549999
1,2014-12-23 20:29:39.0000000,2,2.0999999,-73.971603,40.75964,POINT (-73.9716 40.7596),14
1,2014-12-23 20:49:59.0000000,2,4.5999999,-74.009163,40.715588,POINT (-74.0092 40.7156),19.35
1,2014-12-25 21:30:15.0000000,2,01.2,-73.982285,40.7621,POINT (-73.9823 40.7621),11
1,2014-12-25 23:19:09.0000000,2,01.2,-73.931648,40.705284,POINT (-73.9316 40.7053),9.6000004
1,2014-12-25 22:08:09.0000000,2,2.0999999,-73.984802,40.742455,POINT (-73.9848 40.7425),16.799999
1,2014-12-26 00:38:20.0000000,2,8.1000004,-73.974518,40.756405,POINT (-73.9745 40.7564),45
1,2014-12-26 01:22:51.0000000,2,02.2,0,0,POINT (0 0),12.6
1,2014-12-25 23:41:11.0000000,2,01.6,-74.006042,40.735191,POINT (-74.006 40.7352),11.4
1,2014-12-25 23:31:39.0000000,2,01.8,-73.986832,40.761162,POINT (-73.9868 40.7612),10.2
1,2014-12-25 02:29:31.0000000,2,4.8000002,-73.956001,40.803497,POINT (-73.956 40.8035),19
1,2014-12-24 23:55:56.0000000,2,4.4000001,-73.997612,40.737633,POINT (-73.9976 40.7376),22.75
1,2014-12-24 21:36:07.0000000,2,2,-73.994286,40.75108,POINT (-73.9943 40.7511),10.5
1,2014-12-24 23:37:33.0000000,2,6.1999998,-73.950714,40.79443,POINT (-73.9507 40.7944),24
1,2014-12-25 01:10:11.0000000,2,2.5999999,-73.999672,40.738659,POINT (-73.9997 40.7387),13.12
1,2014-12-24 23:26:48.0000000,2,01.1,-74.001862,40.739395,POINT (-74.0019 40.7394),9.6000004
1,2014-12-25 21:33:27.0000000,2,02.5,-73.972366,40.759373,POINT (-73.9724 40.7594),15
1,2014-12-24 20:51:57.0000000,2,03.5,-73.94902,40.777451,POINT (-73.949 40.7775),16.799999
1,2014-12-25 21:00:43.0000000,2,1,-73.975426,40.76532,POINT (-73.9754 40.7653),10.5
1,2014-12-25 21:48:15.0000000,2,01.4,-73.986282,40.767223,POINT (-73.9863 40.7672),12.5
1,2014-12-25 21:04:16.0000000,2,5.3000002,-73.87252,40.77433,POINT (-73.8725 40.7743),20
1,2014-12-24 22:28:03.0000000,2,3,-73.872993,40.774239,POINT (-73.873 40.7742),18.5
1,2014-12-24 20:07:05.0000000,2,5.8000002,-73.998077,40.76128,POINT (-73.9981 40.7613),24
1,2014-12-24 20:32:05.0000000,2,1,-73.981911,40.757732,POINT (-73.9819 40.7577),10.2
1,2014-12-23 23:59:05.0000000,2,3,-73.998619,40.716763,POINT (-73.9986 40.7168),15
1,2014-12-23 21:19:16.0000000,2,01.9,-74.002792,40.719994,POINT (-74.0028 40.72),13.65
1,2014-12-23 23:47:15.0000000,2,2,-73.993927,40.751266,POINT (-73.9939 40.7513),10.5
1,2014-12-24 00:00:57.0000000,2,01.2,-73.997726,40.732914,POINT (-73.9977 40.7329),10
1,2014-12-23 20:41:03.0000000,2,01.7,-73.988899,40.730637,POINT (-73.9889 40.7306),15.6
1,2014-12-23 22:23:37.0000000,2,02.5,-73.992592,40.723915,POINT (-73.9926 40.7239),14.3
1,2014-12-23 22:31:33.0000000,2,0.69999999,-73.982971,40.743568,POINT (-73.983 40.7436),10.2
1,2014-12-25 21:03:54.0000000,2,2,-73.978424,40.752319,POINT (-73.9784 40.7523),25.200001
1,2014-12-26 02:03:37.0000000,2,3.9000001,-73.981544,40.75856,POINT (-73.9815 40.7586),17
1,2014-12-25 22:17:39.0000000,2,1,-73.996078,40.748589,POINT (-73.9961 40.7486),9
1,2014-12-25 19:59:05.0000000,2,0.60000002,-73.979118,40.784988,POINT (-73.9791 40.785),6.5999999
1,2014-12-25 22:19:58.0000000,2,3.5999999,-73.987358,40.744308,POINT (-73.9874 40.7443),19.5
1,2014-12-25 06:21:50.0000000,2,3.5999999,-73.939812,40.75145,POINT (-73.9398 40.7514),16.5
1,2014-12-25 21:09:02.0000000,2,4.5999999,-74.003784,40.707668,POINT (-74.0038 40.7077),20.620001
1,2014-12-24 00:01:36.0000000,2,4.9000001,-73.987366,40.721729,POINT (-73.9874 40.7217),24.049999
1,2014-12-23 22:19:16.0000000,2,04.5,-73.97921,40.744247,POINT (-73.9792 40.7442),23.1
1,2014-12-24 01:13:47.0000000,2,2.5999999,-73.996544,40.723598,POINT (-73.9965 40.7236),14.35
1,2014-12-24 00:57:13.0000000,2,11.3,-73.782104,40.644573,POINT (-73.7821 40.6446),40.200001
1,2014-12-25 04:08:49.0000000,2,02.3,-73.974655,40.762169,POINT (-73.9747 40.7622),13
1,2014-12-25 21:55:12.0000000,2,2,-73.987236,40.729023,POINT (-73.9872 40.729),11.5
1,2014-12-24 23:45:48.0000000,2,01.6,-73.939766,40.794353,POINT (-73.9398 40.7944),9.6000004
1,2014-12-24 22:48:56.0000000,2,01.4,-73.994064,40.751446,POINT (-73.9941 40.7514),11.5
1,2014-12-23 23:09:17.0000000,2,3.9000001,-73.948532,40.782452,POINT (-73.9485 40.7825),17.4
1,2014-12-23 23:17:28.0000000,2,1,-73.9785,40.764572,POINT (-73.9785 40.7646),8.3999996
1,2014-12-25 21:44:52.0000000,2,01.8,-73.973976,40.747997,POINT (-73.974 40.748),10.5
1,2014-12-25 23:34:32.0000000,2,8.3000002,-73.989632,40.725883,POINT (-73.9896 40.7259),36.400002
1,2014-12-26 00:05:16.0000000,2,01.2,-73.982773,40.735271,POINT (-73.9828 40.7353),9.3500004
1,2014-12-25 22:02:46.0000000,2,4.9000001,-74.001495,40.741085,POINT (-74.0015 40.7411),22
1,2014-12-24 20:40:50.0000000,2,1,-74.006653,40.716618,POINT (-74.0067 40.7166),7.8000002
1,2014-12-24 20:31:06.0000000,2,16.799999,-73.789642,40.643745,POINT (-73.7896 40.6437),50
1,2014-12-24 21:41:40.0000000,2,7.4000001,-73.992165,40.754349,POINT (-73.9922 40.7543),33
1,2014-12-25 01:41:17.0000000,2,03.5,-73.977676,40.783718,POINT (-73.9777 40.7837),16.200001
1,2014-12-24 21:19:24.0000000,2,04.5,-73.919502,40.743404,POINT (-73.9195 40.7434),20.4
1,2014-12-25 20:21:13.0000000,2,0.80000001,-73.988899,40.726898,POINT (-73.9889 40.7269),7.1999998
1,2014-12-24 22:19:22.0000000,2,0.69999999,-73.965477,40.759617,POINT (-73.9655 40.7596),9.6000004
1,2014-12-23 20:15:11.0000000,2,2.4000001,-74.012985,40.710743,POINT (-74.013 40.7107),15.6
1,2014-12-23 20:54:06.0000000,2,01.5,-73.980072,40.742817,POINT (-73.9801 40.7428),12
1,2014-12-23 22:06:31.0000000,2,01.1,-73.979507,40.763557,POINT (-73.9795 40.7636),09.5
1,2014-12-23 23:20:54.0000000,2,3.9000001,-73.989632,40.726322,POINT (-73.9896 40.7263),15
1,2014-12-25 20:12:19.0000000,2,01.2,-73.954971,40.765472,POINT (-73.955 40.7655),9.6000004
1,2014-12-25 22:34:02.0000000,2,01.3,-74.005447,40.739693,POINT (-74.0054 40.7397),9
1,2014-12-25 22:41:17.0000000,2,03.7,-73.991013,40.727909,POINT (-73.991 40.7279),17.4
1,2014-12-25 22:59:16.0000000,2,01.5,-73.983788,40.762222,POINT (-73.9838 40.7622),15.6
1,2014-12-25 22:45:17.0000000,2,2.5999999,-73.976608,40.788277,POINT (-73.9766 40.7883),15
1,2014-12-26 00:22:24.0000000,2,0.60000002,-73.991493,40.731831,POINT (-73.9915 40.7318),15.5
1,2014-12-25 23:04:36.0000000,2,2.9000001,-73.991722,40.726074,POINT (-73.9917 40.7261),16.25
1,2014-12-26 01:32:08.0000000,2,01.7,-73.972702,40.785961,POINT (-73.9727 40.786),9.6000004
1,2014-12-26 00:28:43.0000000,2,01.4,-73.991333,40.750103,POINT (-73.9913 40.7501),11.5
1,2014-12-24 00:23:20.0000000,2,0.80000001,-73.95591,40.772057,POINT (-73.9559 40.7721),8.3999996
1,2014-12-24 02:33:59.0000000,2,8.8999996,-73.981224,40.729176,POINT (-73.9812 40.7292),31.799999
1,2014-12-24 22:10:19.0000000,2,01.7,-74.007629,40.740726,POINT (-74.0076 40.7407),12
1,2014-12-25 22:48:14.0000000,2,1,-73.978416,40.773106,POINT (-73.9784 40.7731),8.75
1,2014-12-23 20:37:34.0000000,2,02.2,-73.980484,40.759483,POINT (-73.9805 40.7595),13.2
1,2014-12-24 20:44:24.0000000,2,01.1,-74.007584,40.712685,POINT (-74.0076 40.7127),9
1,2014-12-24 21:37:46.0000000,2,4.0999999,-74.002609,40.728878,POINT (-74.0026 40.7289),18.5
1,2014-12-23 21:40:04.0000000,2,01.1,-73.979759,40.764442,POINT (-73.9798 40.7644),11.8
1,2014-12-24 01:38:14.0000000,2,03.3,-73.962074,40.805386,POINT (-73.9621 40.8054),16.799999
1,2014-12-26 03:42:09.0000000,2,02.3,-73.949379,40.713898,POINT (-73.9494 40.7139),12
1,2014-12-25 02:57:29.0000000,2,03.3,-73.988625,40.737289,POINT (-73.9886 40.7373),15
1,2014-12-25 21:57:15.0000000,2,01.8,-73.970222,40.753075,POINT (-73.9702 40.7531),14.4
1,2014-12-26 00:24:59.0000000,2,03.2,-73.997505,40.721066,POINT (-73.9975 40.7211),16
1,2014-12-25 22:51:56.0000000,2,0.80000001,-73.988258,40.744061,POINT (-73.9883 40.7441),6.5999999
1,2014-12-25 21:07:24.0000000,2,03.3,-73.985588,40.757053,POINT (-73.9856 40.7571),15
1,2014-12-26 03:19:10.0000000,2,8.8000002,-73.98922,40.757912,POINT (-73.9892 40.7579),37
1,2014-12-24 22:18:33.0000000,2,5.1999998,-73.977249,40.743011,POINT (-73.9772 40.743),22.200001
1,2014-12-24 23:14:30.0000000,2,3,-73.945915,40.773624,POINT (-73.9459 40.7736),15
1,2014-12-26 00:38:56.0000000,2,0.80000001,-73.984787,40.75135,POINT (-73.9848 40.7514),06.5
1,2014-12-26 01:52:14.0000000,2,11.4,-73.967033,40.793713,POINT (-73.967 40.7937),43.799999
1,2014-12-24 22:55:58.0000000,2,01.5,-73.978416,40.783024,POINT (-73.9784 40.783),9.6000004
1,2014-12-24 23:12:41.0000000,2,01.2,-73.976379,40.744183,POINT (-73.9764 40.7442),8.75
1,2014-12-24 22:08:54.0000000,2,01.7,-73.950493,40.826687,POINT (-73.9505 40.8267),11.4
1,2014-12-24 23:29:49.0000000,2,2.5999999,-74.004433,40.751991,POINT (-74.0044 40.752),14
1,2014-12-25 22:35:39.0000000,2,0.69999999,-73.989197,40.743229,POINT (-73.9892 40.7432),7.1500001
1,2014-12-26 01:13:42.0000000,2,3.0999999,-73.99366,40.74752,POINT (-73.9937 40.7475),15
1,2014-12-25 21:47:22.0000000,2,2.0999999,-73.98996,40.737831,POINT (-73.99 40.7378),15.5
1,2014-12-25 00:07:44.0000000,2,6.3000002,-74.006432,40.733089,POINT (-74.0064 40.7331),27.6
1,2014-12-24 22:03:55.0000000,2,0.89999998,-73.98735,40.755539,POINT (-73.9874 40.7555),6
1,2014-12-25 20:56:04.0000000,2,0.80000001,-73.993713,40.71825,POINT (-73.9937 40.7183),07.5
1,2014-12-25 21:57:07.0000000,2,6.6999998,-73.970642,40.796085,POINT (-73.9706 40.7961),30
1,2014-12-25 21:12:04.0000000,2,02.5,-74.005814,40.740463,POINT (-74.0058 40.7405),14.4
1,2014-12-25 23:52:58.0000000,2,01.2,-73.982063,40.773602,POINT (-73.9821 40.7736),8.3999996
1,2014-12-25 20:53:51.0000000,2,01.9,-74.006485,40.732128,POINT (-74.0065 40.7321),12
1,2014-12-25 01:12:01.0000000,2,8.8000002,-73.968086,40.799797,POINT (-73.9681 40.7998),34.5
1,2014-12-25 02:25:18.0000000,2,02.3,-73.955666,40.772373,POINT (-73.9557 40.7724),11.4
1,2014-12-25 01:17:29.0000000,2,01.1,-73.964905,40.759941,POINT (-73.9649 40.7599),7.1999998
1,2014-12-25 00:00:13.0000000,2,01.8,-73.97213,40.762619,POINT (-73.9721 40.7626),12.6
1,2014-12-24 20:49:42.0000000,2,01.2,-73.980911,40.76199,POINT (-73.9809 40.762),11.4
1,2014-12-24 22:47:17.0000000,2,02.8,-73.89492,40.754463,POINT (-73.8949 40.7545),16
1,2014-12-25 00:08:11.0000000,2,01.7,-73.947975,40.694031,POINT (-73.948 40.694),10
1,2014-12-25 22:19:45.0000000,2,12.7,-73.790001,40.646809,POINT (-73.79 40.6468),43.5
1,2014-12-26 02:51:13.0000000,2,6.5999999,-74.001518,40.741169,POINT (-74.0015 40.7412),28.200001
1,2014-12-25 04:21:43.0000000,2,0.60000002,-74.000359,40.658169,POINT (-74.0004 40.6582),6.5999999
1,2014-12-25 21:10:56.0000000,2,6.5999999,-73.957916,40.765266,POINT (-73.9579 40.7653),25.799999
1,2014-12-25 22:09:52.0000000,2,03.7,-73.954369,40.77763,POINT (-73.9544 40.7776),18
1,2014-12-25 22:52:56.0000000,2,02.8,-73.984688,40.75502,POINT (-73.9847 40.755),15.6
1,2014-12-23 22:57:34.0000000,2,2.0999999,-73.980721,40.767632,POINT (-73.9807 40.7676),10.5
1,2014-12-24 20:10:04.0000000,2,4,-73.983383,40.771172,POINT (-73.9834 40.7712),14.5
1,2014-12-24 23:31:58.0000000,2,0.40000001,-73.97879,40.740864,POINT (-73.9788 40.7409),5.2199998
1,2014-12-25 21:33:47.0000000,2,01.8,-73.98867,40.763783,POINT (-73.9887 40.7638),16.200001
1,2014-12-25 21:57:15.0000000,2,9.3000002,-73.987732,40.757427,POINT (-73.9877 40.7574),31
1,2014-12-25 22:10:31.0000000,2,2,-74.0103,40.719826,POINT (-74.0103 40.7198),11.87
1,2014-12-26 00:03:33.0000000,2,4,-74.009796,40.709908,POINT (-74.0098 40.7099),19.200001
1,2014-12-25 19:54:09.0000000,2,01.1,-73.988014,40.737801,POINT (-73.988 40.7378),12
1,2014-12-26 00:02:54.0000000,2,02.2,-73.986938,40.722309,POINT (-73.9869 40.7223),13.1
1,2014-12-25 20:39:28.0000000,2,01.4,-74.015366,40.716709,POINT (-74.0154 40.7167),10
1,2014-12-26 01:14:10.0000000,2,02.3,-74.002449,40.75108,POINT (-74.0024 40.7511),11.5
1,2014-12-25 20:18:30.0000000,2,02.2,-73.977058,40.746201,POINT (-73.9771 40.7462),11.85
1,2014-12-26 01:48:19.0000000,2,4.5999999,-73.98336,40.73827,POINT (-73.9834 40.7383),19.200001
1,2014-12-25 00:50:15.0000000,2,0.89999998,-73.886856,40.747372,POINT (-73.8869 40.7474),06.5
1,2014-12-24 21:42:21.0000000,2,0.60000002,-74.00145,40.751759,POINT (-74.0014 40.7518),6.5999999
1,2014-12-25 20:54:22.0000000,2,5.0999999,-73.981781,40.736458,POINT (-73.9818 40.7365),22.799999
1,2014-12-25 20:56:21.0000000,2,01.1,-73.981956,40.773151,POINT (-73.982 40.7732),11
1,2014-12-25 20:56:39.0000000,2,2.4000001,-73.977081,40.752819,POINT (-73.9771 40.7528),16.25
1,2014-12-23 22:52:10.0000000,2,01.8,-73.974434,40.788601,POINT (-73.9744 40.7886),12
1,2014-12-24 01:23:18.0000000,2,01.3,0,0,POINT (0 0),9
1,2014-12-23 23:43:42.0000000,2,01.7,0,0,POINT (0 0),10.8
1,2014-12-25 20:04:41.0000000,2,2.5999999,-73.974655,40.750603,POINT (-73.9747 40.7506),12.5
1,2014-12-25 23:31:20.0000000,2,12.5,-73.870949,40.773743,POINT (-73.8709 40.7737),38.5
1,2014-12-25 21:20:03.0000000,2,4.0999999,-74.00428,40.731232,POINT (-74.0043 40.7312),21.85
1,2014-12-25 21:00:56.0000000,2,3.9000001,-74.007339,40.748604,POINT (-74.0073 40.7486),21.450001
1,2014-12-25 23:20:26.0000000,2,6.0999999,-73.945702,40.723583,POINT (-73.9457 40.7236),25.799999
1,2014-12-24 22:07:24.0000000,2,01.9,-73.978699,40.736782,POINT (-73.9787 40.7368),11.5
1,2014-12-26 01:57:33.0000000,2,01.7,-73.985214,40.727592,POINT (-73.9852 40.7276),11.5
1,2014-12-24 23:50:00.0000000,2,16.299999,-73.932564,40.853031,POINT (-73.9326 40.853),50
1,2014-12-24 22:17:46.0000000,2,0.60000002,-73.986992,40.764366,POINT (-73.987 40.7644),9
1,2014-12-25 04:06:11.0000000,2,01.2,-74.002785,40.74976,POINT (-74.0028 40.7498),8.8000002
1,2014-12-25 22:56:37.0000000,2,0.69999999,-73.963135,40.774288,POINT (-73.9631 40.7743),05.5
1,2014-12-25 21:57:08.0000000,2,2.9000001,-74.000793,40.731739,POINT (-74.0008 40.7317),20.6
1,2014-12-25 22:34:22.0000000,2,9.8000002,-73.924904,40.698174,POINT (-73.9249 40.6982),41.869999
1,2014-12-23 22:38:50.0000000,2,2,-73.955933,40.77224,POINT (-73.9559 40.7722),13.2
1,2014-12-26 00:37:10.0000000,2,01.4,-74.003212,40.735073,POINT (-74.0032 40.7351),8.3999996
1,2014-12-25 21:39:09.0000000,2,02.5,-73.968727,40.764248,POINT (-73.9687 40.7642),12.6
1,2014-12-25 02:19:36.0000000,2,04.5,-73.963364,40.710197,POINT (-73.9634 40.7102),17
1,2014-12-25 00:31:26.0000000,2,01.9,-73.983887,40.75069,POINT (-73.9839 40.7507),10.5
1,2014-12-24 21:01:23.0000000,2,0.69999999,-73.962311,40.773052,POINT (-73.9623 40.7731),07.5
1,2014-12-24 02:37:45.0000000,2,0.40000001,-74.004356,40.730476,POINT (-74.0044 40.7305),10.5
1,2014-12-23 23:48:03.0000000,2,4.9000001,-73.987038,40.735996,POINT (-73.987 40.736),24.6
1,2014-12-23 22:23:02.0000000,2,01.7,-73.979561,40.765572,POINT (-73.9796 40.7656),12
1,2014-12-24 01:00:34.0000000,2,5.5999999,-73.958603,40.760391,POINT (-73.9586 40.7604),22.200001
1,2014-12-23 21:15:45.0000000,2,0.60000002,-73.98452,40.768745,POINT (-73.9845 40.7687),7.8000002
1,2014-12-23 22:04:48.0000000,2,02.3,0,0,POINT (0 0),13.2
1,2014-12-23 21:51:55.0000000,2,02.7,-73.983589,40.761703,POINT (-73.9836 40.7617),18
1,2014-12-26 00:52:22.0000000,2,01.3,-73.993492,40.727226,POINT (-73.9935 40.7272),10.2
1,2014-12-24 21:50:40.0000000,2,2.0999999,-73.964317,40.792328,POINT (-73.9643 40.7923),12
1,2014-12-26 03:43:09.0000000,2,2.4000001,-73.949554,40.714157,POINT (-73.9496 40.7142),12
